x,alpha,rho,p,sd11,sd12,sd13,sd21,sd22,sd23,sd31,sd32,sd33,rho_mix,p_mix,te_mix,s11,s12,vx,vy,v_mix,amr,xi
0.3465,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3475,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3485,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3495,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3505,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3515,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3525,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3535,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3545,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3555,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3565,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3575,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3585,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3595,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3605,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3615,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3625,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3635,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3645,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3655,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3665,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3675,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3685,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3695,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3705,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3715,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3725,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3735,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3745,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3755,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3765,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3775,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3785,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3795,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3805,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3815,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3825,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3835,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3845,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3855,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3865,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3875,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3885,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3895,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3905,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3915,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3925,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3935,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3945,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3955,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3965,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3975,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3985,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3995,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4005,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4015,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4025,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4035,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4045,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4055,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4065,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4075,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4085,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4095,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4105,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4115,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4125,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4135,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4145,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4155,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4165,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4175,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4185,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4195,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4205,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4215,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4225,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4235,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4245,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4255,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4265,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4275,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4285,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4295,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4305,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4315,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4325,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4335,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4345,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4355,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4365,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4375,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4385,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4395,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4405,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4415,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4425,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4435,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4445,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4455,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4465,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4475,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4485,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4495,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4505,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4515,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4525,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4535,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4545,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4555,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4565,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4575,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4585,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4595,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4605,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4615,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4625,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4635,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4645,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4655,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4665,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4675,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4685,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4695,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4705,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4715,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4725,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4735,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4745,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4755,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4765,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4775,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4785,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4795,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4805,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4815,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4825,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4835,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4845,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4855,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4865,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4875,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4885,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4895,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4905,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.4915,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4925,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4935,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4945,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4955,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4965,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.4975,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0.1
0.49825,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,1,0
0.49875,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,1,0.1
0.499125,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.29016,0,0.29016,2,0
0.499375,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290152,0,0.290152,2,0.1
0.499562,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290162,0,0.290162,3,0
0.499688,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290184,0,0.290184,3,0.1
0.499812,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290196,0,0.290196,3,0.3
0.499937,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290195,0,0.290195,3,1.4
0.500063,1,2700.09,3.81E+06,1.00004,0,0,0,1,0,0,0,1,2700.09,3.81E+06,1.13E+07,-5.05E+06,0,0.305583,0,0.305583,3,1.4
0.500188,1,2700.12,3.49E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.49E+06,1.13E+07,-5.08E+06,0,0.291775,0,0.291775,3,0.3
0.500313,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29019,0,0.29019,3,0.1
