  x  rho  u  p 
  0.381500000000000       0.515511214892518       0.658162440919316       0.395489093616670     
  0.382500000000000       0.513528453714412       0.661551167821818       0.393361157846172     
  0.383500000000000       0.511552464789185       0.664937937498143       0.391243757390483     
  0.384500000000000       0.509583229628011       0.668322757122980       0.389136846641444     
  0.385500000000000       0.507620730371890       0.671705632543224       0.387040380783335     
  0.386500000000000       0.505664949256027       0.675086569366638       0.384954315210424     
  0.387500000000000       0.503715867950495       0.678465574322775       0.382878604817811     
  0.388500000000000       0.501773466912116       0.681842656625591       0.380813203310206     
  0.389500000000000       0.499837724911131       0.685217829001409       0.378758062702119     
  0.390500000000000       0.497908618889958       0.688591108049790       0.376713133174585     
  0.391500000000000       0.495986124266326       0.691962513689250       0.374678363404073     
  0.392500000000000       0.494070215713924       0.695332067597311       0.372653701394534     
  0.393500000000000       0.492160868355466       0.698699790756753       0.370639095739521     
  0.394500000000000       0.490258059206950       0.702065700424075       0.368634497140953     
  0.395500000000000       0.488361768637587       0.705429807000685       0.366639859934811     
  0.396500000000000       0.486471981572818       0.708792111378472       0.364655143337765     
  0.397500000000000       0.484588688167056       0.712152603348453       0.362680312130828     
  0.398500000000000       0.482711883695110       0.715511261629575       0.360715336522415     
  0.399500000000000       0.480841567440210       0.718868056027681       0.358760190966008     
  0.400500000000000       0.478977740379342       0.722222952198668       0.356814851733919     
  0.401500000000000       0.477120401491157       0.725575919447962       0.354879293076820     
  0.402500000000000       0.475269542626378       0.728926941761197       0.352953481920666     
  0.403500000000000       0.473425142161909       0.732276031657285       0.351037371346612     
  0.404500000000000       0.471587158288220       0.735623245085754       0.349130893749251     
  0.405500000000000       0.469755523810056       0.738968693314315       0.347233955624775     
  0.406500000000000       0.467930145576396       0.742312544972008       0.345346437192924     
  0.407500000000000       0.466110912581015       0.745655009238800       0.343468200968395     
  0.408500000000000       0.464297716481975       0.748996291609040       0.341599113037905     
  0.409500000000000       0.462490485377074       0.752336519844642       0.339739077751584     
  0.410500000000000       0.460689225928831       0.755675650317303       0.337888080625528     
  0.411500000000000       0.458894060673791       0.759013383395607       0.336046225854042     
  0.412500000000000       0.457105239659257       0.762349134211548       0.334213747144314     
  0.413500000000000       0.455323103919946       0.765682109824971       0.332390969215379     
  0.414500000000000       0.453547987511491       0.769011524471862       0.330578207014837     
  0.415500000000000       0.451780068428145       0.772336932569525       0.328775613941082     
  0.416500000000000       0.450019213039056       0.775658581843213       0.326983025083116     
  0.417500000000000       0.448264886571886       0.778977624009142       0.325199869175837     
  0.418500000000000       0.446516207375825       0.782296004979759       0.323425227233380     
  0.419500000000000       0.444772186001828       0.785615935394862       0.321658077631121     
  0.420500000000000       0.443032101919977       0.788939040027759       0.319897677720512     
  0.421500000000000       0.441295883042509       0.792265486686539       0.318143944110511     
  0.422500000000000       0.439564280866549       0.795593566992466       0.316397622880898     
  0.423500000000000       0.437838669927907       0.798920128953547       0.314660080572050     
  0.424500000000000       0.436120472098351       0.802241875924656       0.312932721770837     
  0.425500000000000       0.434410428815662       0.805557039013344       0.311216260048881     
  0.426500000000000       0.432708110016440       0.808866539950854       0.309510229728499     
  0.427500000000000       0.431012117856142       0.812173561248237       0.307813198000012     
  0.428500000000000       0.429320925785123       0.815481596334726       0.306123623823773     
  0.429500000000000       0.427634062754508       0.818791663480980       0.304441050672570     
  0.430500000000000       0.425952898413294       0.822100548871067       0.302766828945419     
  0.431500000000000       0.424280122324427       0.825402155137514       0.301103504119759     
  0.432500000000000       0.422617814259942       0.828691600355104       0.299453063209887     
  0.433500000000000       0.420965020628523       0.831970023812100       0.297814930309633     
  0.434500000000000       0.419317334217294       0.835246924442295       0.296184959329136     
  0.435500000000000       0.417671787341422       0.838530759790847       0.294559519233152     
  0.436500000000000       0.416029708204702       0.841820283448933       0.292939579353059     
  0.437500000000000       0.414392229099504       0.845111376871585       0.291326658445232     
  0.438500000000000       0.412759416223159       0.848403439393341       0.289720888504183     
  0.439500000000000       0.411131189099428       0.851696587900456       0.288122152877867     
  0.440500000000000       0.409507484480174       0.854991077834458       0.286530372581965     
  0.441500000000000       0.407888255780223       0.858286993147040       0.284945502457955     
  0.442500000000000       0.406273512571510       0.861584572253460       0.283367508316521     
  0.443500000000000       0.404663287341088       0.864883530820850       0.281796427216941     
  0.444500000000000       0.403057603372760       0.868183466491497       0.280232291961672     
  0.445500000000000       0.401456633720187       0.871484317014076       0.278675214456689     
  0.446500000000000       0.399860548245271       0.874785567433426       0.277125360578331     
  0.447500000000000       0.398269569969533       0.878086805481605       0.275582912976071     
  0.448500000000000       0.396683926572844       0.881387337275103       0.274048085061936     
  0.449500000000000       0.395103840984375       0.884686308313422       0.272521094885972     
  0.450500000000000       0.393529587301144       0.887983182721818       0.271002163742530     
  0.451500000000000       0.391961455665733       0.891277365905167       0.269491539846362     
  0.452500000000000       0.390399677220302       0.894568144977161       0.267989434938945     
  0.453500000000000       0.388844462198294       0.897854929371961       0.266496024324775     
  0.454500000000000       0.387295958698893       0.901137054830424       0.265011445611308     
  0.455500000000000       0.385754301632031       0.904414236270129       0.263535787060999     
  0.456500000000000       0.384219594140248       0.907686327424919       0.262069108871682     
  0.457500000000000       0.382691855494227       0.910953156727776       0.260611412964276     
  0.458500000000000       0.381171042145287       0.914214693993504       0.259162635421066     
  0.459500000000000       0.379657053391945       0.917470971940324       0.257722666443167     
  0.460500000000000       0.378149760756839       0.920722296535873       0.256291351691559     
  0.461500000000000       0.376649024263032       0.923969198697462       0.254868514108493     
  0.462500000000000       0.375154643206570       0.927212071046252       0.253453951585185     
  0.463500000000000       0.373666375442383       0.930451387906850       0.252047417728506     
  0.464500000000000       0.372183968134387       0.933687664992843       0.250648656462246     
  0.465500000000000       0.370707162010230       0.936921492566045       0.249257404726451     
  0.466500000000000       0.369235727980010       0.940153686037392       0.247873403243816     
  0.467500000000000       0.367769419518645       0.943384855423591       0.246496408159338     
  0.468500000000000       0.366307964758386       0.946615496096164       0.245126163396222     
  0.469500000000000       0.364851112783609       0.949846235813029       0.243762412126506     
  0.470500000000000       0.363398626834714       0.953077656643707       0.242404920325167     
  0.471500000000000       0.361950285474554       0.956310449928794       0.241053456800464     
  0.472500000000000       0.360505880034137       0.959545292863337       0.239707804758314     
  0.473500000000000       0.359065171730417       0.962782630269092       0.238367749791043     
  0.474500000000000       0.357627931564863       0.966023002760063       0.237033069017290     
  0.475500000000000       0.356193955492976       0.969266994604714       0.235703558333130     
  0.476500000000000       0.354763057307686       0.972515185767842       0.234379031971552     
  0.477500000000000       0.353335071415251       0.975768159310836       0.233059319307567     
  0.478500000000000       0.351909837662522       0.979026287247407       0.231744274644335     
  0.479500000000000       0.350487213578061       0.982289826548002       0.230433770796826     
  0.480500000000000       0.349067117589214       0.985559059643722       0.229127718779142     
  0.481500000000000       0.347649528774501       0.988834136477616       0.227826088914137     
  0.482500000000000       0.346234491650749       0.992115060256386       0.226528909034573     
  0.483500000000000       0.344822117656794       0.995401539857915       0.225236277195533     
  0.484500000000000       0.343412592111029       0.998692926224382       0.223948368871231     
  0.485500000000000       0.342006213038432        1.00198838030303       0.222665445581583     
  0.486500000000000       0.340603405504940        1.00528680876659       0.221387876852667     
  0.487500000000000       0.339204707792594        1.00858677629455       0.220116136645757     
  0.488500000000000       0.337810768358702        1.01188648561212       0.218850796971069     
  0.489500000000000       0.336422341946233        1.01518365149415       0.217592535679718     
  0.490500000000000       0.335040315781787        1.01847560893333       0.216342139737054     
  0.491500000000000       0.333665743039290        1.02175936063881       0.215100526041861     
  0.492500000000000       0.332299839317751        1.02503141296857       0.213868756404008     
  0.493500000000000       0.330943976431092        1.02828775499190       0.212648027422836     
  0.494500000000000       0.329599692334997        1.03152375224179       0.211439683537415     
  0.495500000000000       0.328268735002880        1.03473400848888       0.210245256114471     
  0.496500000000000       0.326953158443030        1.03791233432096       0.209066524126346     
  0.497500000000000       0.325655410267395        1.04105144571905       0.207905594482820     
  0.498500000000000       0.324378372764059        1.04414267359713       0.206764946422298     
  0.499500000000000       0.323125381794779        1.04717576527494       0.205647486238129     
  0.500500000000000       0.321900277538746        1.05013847578389       0.204556665729336     
  0.501500000000000       0.320707556327449        1.05301650098625       0.203496435642208     
  0.502500000000000       0.319553084063005        1.05579238029242       0.202471758129707     
  0.503500000000000       0.318444069333314        1.05844418333480       0.201488837162085     
  0.504500000000000       0.317388543467489        1.06094709570050       0.200554617540348     
  0.505500000000000       0.316394944914317        1.06327489757895       0.199676356818336     
  0.506500000000000       0.315471721345672        1.06540119501447       0.198861283625118     
  0.507500000000000       0.314626882246402        1.06730080707455       0.198116234302484     
  0.508500000000000       0.313867490499292        1.06895119512995       0.197447246068497     
  0.509500000000000       0.313199137551178        1.07033410815655       0.196859080048329     
  0.510500000000000       0.312625456950059        1.07143752741499       0.196354678443725     
  0.511500000000000       0.312147619740413        1.07225762368802       0.195934638093192     
  0.512500000000000       0.311763644051683        1.07280011954034       0.195596860979434     
  0.513500000000000       0.311467646894382        1.07308043304953       0.195336533764114     
  0.514500000000000       0.311250022927240        1.07312253306779       0.195146449485872     
  0.515500000000000       0.311100489774043        1.07295602020420       0.195017834446175     
  0.516500000000000       0.311011319265440        1.07261639818856       0.194940240821079     
  0.517500000000000       0.310975181737293        1.07214624453435       0.194901380110896     
  0.518500000000000       0.310971578838995        1.07158783172532       0.194886661369751     
  0.519500000000000       0.310991483122716        1.07094229664400       0.194899382489907     
  0.520500000000000       0.311044572056680        1.07016811452637       0.194951372413713     
  0.521500000000000       0.311131154594917        1.06928001267540       0.195037678034282     
  0.522500000000000       0.311250275024644        1.06831034256224       0.195147985563437     
  0.523500000000000       0.311405794807141        1.06724563469354       0.195285593268115     
  0.524500000000000       0.311604096793597        1.06605828262448       0.195459997653442     
  0.525500000000000       0.311850920866881        1.06472905561151       0.195676731498348     
  0.526500000000000       0.312150294457634        1.06324536578492       0.195939568502647     
  0.527500000000000       0.312503750475389        1.06160214258707       0.196250129451835     
  0.528500000000000       0.312910208814650        1.05980296535282       0.196607563992578     
  0.529500000000000       0.313367290298434        1.05785716471058       0.197009453913194     
  0.530500000000000       0.313873112169772        1.05577112762783       0.197454288780449     
  0.531500000000000       0.314406231090992        1.05360512563606       0.197923979150868     
  0.532500000000000       0.314926210445766        1.05148324786221       0.198382455035703     
  0.533500000000000       0.315417474040166        1.04945350605709       0.198815441937767     
  0.534500000000000       0.315887362020687        1.04749143299638       0.199229859471534     
  0.535500000000000       0.316340657216848        1.04558213382440       0.199630035640143     
  0.536500000000000       0.316780833007026        1.04371529408705       0.200019010422423     
  0.537500000000000       0.317210463797856        1.04188338549876       0.200398975726860     
  0.538500000000000       0.317631453273477        1.04008077327133       0.200771536434961     
  0.539500000000000       0.318045185484484        1.03830317045280       0.201137870000070     
  0.540500000000000       0.318452711855125        1.03654770141288       0.201498835924986     
  0.541500000000000       0.318854823527954        1.03481216418788       0.201855102446626     
  0.542500000000000       0.319252087548823        1.03309465344092       0.202207193605116     
  0.543500000000000       0.319644924408418        1.03139369287995       0.202555515755006     
  0.544500000000000       0.320033669559867        1.02970813163525       0.202900405176633     
  0.545500000000000       0.320418593526264        1.02803695427076       0.203242144051823     
  0.546500000000000       0.320799936642927        1.02637939452287       0.203580950962252     
  0.547500000000000       0.321177921725300        1.02473484303725       0.203916995127921     
  0.548500000000000       0.321552742475287        1.02310275809089       0.204250403326954     
  0.549500000000000       0.321924564208308        1.02148277014921       0.204581264251742     
  0.550500000000000       0.322293519022974        1.01987469545658       0.204909644534756     
  0.551500000000000       0.322659679599530        1.01827830718915       0.205235604957644     
  0.552500000000000       0.323023050386049        1.01669328643451       0.205559192649574     
  0.553500000000000       0.323383614763212        1.01511949703555       0.205880432994074     
  0.554500000000000       0.323741370530354        1.01355698590957       0.206199346146448     
  0.555500000000000       0.324096313641030        1.01200565489446       0.206515955855388     
  0.556500000000000       0.324448442767893        1.01046538130460       0.206830263595152     
  0.557500000000000       0.324797784660164        1.00893608550481       0.207142263797402     
  0.558500000000000       0.325144377594787        1.00741761923782       0.207451957511208     
  0.559500000000000       0.325488283435378        1.00591001691407       0.207759344160612     
  0.560500000000000       0.325829562489489        1.00441329013969       0.208064440131802     
  0.561500000000000       0.326168230450656        1.00292724407691       0.208367267915497     
  0.562500000000000       0.326504276224738        1.00145173916405       0.208667836390306     
  0.563500000000000       0.326837688023649       0.999986736259595       0.208966156711066     
  0.564500000000000       0.327168448041101       0.998532137488658       0.209262248939112     
  0.565500000000000       0.327496548339289       0.997087863224461       0.209556130567751     
  0.566500000000000       0.327822004906974       0.995653848120077       0.209847820677530     
  0.567500000000000       0.328144855127884       0.994229917217932       0.210137348520678     
  0.568500000000000       0.328465162602902       0.992815899543438       0.210424745856174     
  0.569500000000000       0.328783025272770       0.991411644865672       0.210710059639679     
  0.570500000000000       0.329098552032331       0.990016960462566       0.210993350638485     
  0.571500000000000       0.329411841958241       0.988631502836444       0.211274695208717     
  0.572500000000000       0.329722978037303       0.987254971454395       0.211554164243671     
  0.573500000000000       0.330032044432055       0.985887229807460       0.211831828132802     
  0.574500000000000       0.330339084287276       0.984528046517276       0.212107751512616     
  0.575500000000000       0.330644100272624       0.983177178080425       0.212381973671903     
  0.576500000000000       0.330947074446599       0.981834517627761       0.212654504997335     
  0.577500000000000       0.331247987177693       0.980500064239563       0.212925340456107     
  0.578500000000000       0.331546817233268       0.979173888741542       0.213194458126261     
  0.579500000000000       0.331843549089218       0.977856194362082       0.213461813794354     
  0.580500000000000       0.332138163813550       0.976547072010262       0.213727363720272     
  0.581500000000000       0.332430618791898       0.975246511215339       0.213991052032820     
  0.582500000000000       0.332720902334029       0.973954620477324       0.214252844596436     
  0.583500000000000       0.333009019183197       0.972671470883978       0.214512740782616     
  0.584500000000000       0.333294959575256       0.971397002187742       0.214770742073320     
  0.585500000000000       0.333578721954156       0.970131105103457       0.215026857021537     
  0.586500000000000       0.333860327467671       0.968873656347526       0.215281114627846     
  0.587500000000000       0.334139815444018       0.967624528219533       0.215533557709539     
  0.588500000000000       0.334417230815825       0.966383578593207       0.215784229814872     
  0.589500000000000       0.334692617483333       0.965150654212962       0.216033168828834     
  0.590500000000000       0.334966019702222       0.963925607177075       0.216280409000121     
  0.591500000000000       0.335237484458388       0.962708302113619       0.216525984639262     
  0.592500000000000       0.335507061190046       0.961498605189401       0.216769931695901     
  0.593500000000000       0.335774801703508       0.960296367305588       0.217012289313810     
  0.594500000000000       0.336040762588914       0.959101413198838       0.217253103117328     
  0.595500000000000       0.336305008604863       0.957913536603409       0.217492428705803     
  0.596500000000000       0.336567614851372       0.956732498469319       0.217730333431289     
  0.597500000000000       0.336828667094947       0.955558028542843       0.217966896071305     
  0.598500000000000       0.337088260395391       0.954389832338180       0.218202204784361     
  0.599500000000000       0.337346496033772       0.953227604716452       0.218436353583037     
  0.600500000000000       0.337603476340371       0.952071049090718       0.218669437117348     
  0.601500000000000       0.337859296503315       0.950919897678549       0.218901542986103     
  0.602500000000000       0.338114032738153       0.949773926397263       0.219132740971519     
  0.603500000000000       0.338367728948877       0.948632963790727       0.219363071032316     
  0.604500000000000       0.338620388041750       0.947496904590798       0.219592535544437     
  0.605500000000000       0.338871974081437       0.946365740275653       0.219821101343100     
  0.606500000000000       0.339122424240524       0.945239600953799       0.220048710600446     
  0.607500000000000       0.339371660481784       0.944118779209712       0.220275291419995     
  0.608500000000000       0.339619590200424       0.943003705281312       0.220500758380108     
  0.609500000000000       0.339866095389055       0.941894872849516       0.220725002641836     
  0.610500000000000       0.340111022378846       0.940792751819050       0.220947882617491     
  0.611500000000000       0.340354186985017       0.939697734808123       0.221169228771423     
  0.612500000000000       0.340595399578193       0.938610135990206       0.221388866718154     
  0.613500000000000       0.340834499857392       0.937530216773281       0.221606649162353     
  0.614500000000000       0.341071384665592       0.936458192528350       0.221822481204366     
  0.615500000000000       0.341306019171944       0.935394196696528       0.222036330256627     
  0.616500000000000       0.341538434408620       0.934338219200429       0.222248224142925     
  0.617500000000000       0.341768721087543       0.933290055244959       0.222458246915953     
  0.618500000000000       0.341997027734209       0.932249288161407       0.222666537365163     
  0.619500000000000       0.342223564172824       0.931215308661442       0.222873287047404     
  0.620500000000000       0.342448600166598       0.930187362232360       0.223078731813494     
  0.621500000000000       0.342672438283214       0.929164614294560       0.223283134708684     
  0.622500000000000       0.342895355322753       0.928146223004393       0.223486763262924     
  0.623500000000000       0.343117565355694       0.927131410729920       0.223689864101006     
  0.624500000000000       0.343339299105323       0.926119565306742       0.223892645853777     
  0.625500000000000       0.343560840945176       0.925110099166890       0.224095282273346     
  0.626500000000000       0.343782391025451       0.924102535505637       0.224297908778591     
  0.627500000000000       0.344004315857440       0.923096028355870       0.224500835395399     
  0.628500000000000       0.344226175210874       0.922091328348048       0.224703759288128     
  0.629500000000000       0.344446952191837       0.921091124097994       0.224905876475536     
  0.630500000000000       0.344666151648108       0.920096958443230       0.225106625503442     
  0.631500000000000       0.344883402367181       0.919109888358982       0.225305659874192     
  0.632500000000000       0.345098475319118       0.918130556386762       0.225502759704819     
  0.633500000000000       0.345311305761218       0.917159144035498       0.225697857446014     
  0.634500000000000       0.345521986148152       0.916195391574245       0.225891032693363     
  0.635500000000000       0.345730734731016       0.915238690551024       0.226082481999121     
  0.636500000000000       0.345937843965888       0.914288227347298       0.226272470185481     
  0.637500000000000       0.346143618704791       0.913343146348329       0.226461274399177     
  0.638500000000000       0.346348318383391       0.912402702309449       0.226649133754611     
  0.639500000000000       0.346552115490747       0.911466374572902       0.226836214002964     
  0.640500000000000       0.346755077421297       0.910533919408508       0.227022591793903     
  0.641500000000000       0.346957174664655       0.909605350294207       0.227208260267471     
  0.642500000000000       0.347158313487267       0.908680855765999       0.227393154550071     
  0.643500000000000       0.347358385536592       0.907760676503942       0.227577191395709     
  0.644500000000000       0.347557321442803       0.906844972946929       0.227760312680240     
  0.645500000000000       0.347755132376192       0.905933723765606       0.227942519527739     
  0.646500000000000       0.347951927673803       0.905026684270847       0.228123887361286     
  0.647500000000000       0.348147901872422       0.904123418384154       0.228304556528257     
  0.648500000000000       0.348343290626510       0.903223403105458       0.228484698046688     
  0.649500000000000       0.348538308326204       0.902326173486861       0.228664465149983     
  0.650500000000000       0.348733086516430       0.901431463079711       0.228843946063696     
  0.651500000000000       0.348927625381498       0.900539313469081       0.229023126832730     
  0.652500000000000       0.349121775814136       0.899650107616140       0.229201879104085     
  0.653500000000000       0.349315256296618       0.898764513826104       0.229379977471795     
  0.654500000000000       0.349507694455969       0.897883369077487       0.229557137421676     
  0.655500000000000       0.349698697746977       0.897007492253368       0.229733078247333     
  0.656500000000000       0.349887921510238       0.896137521070760       0.229907578509614     
  0.657500000000000       0.350075110075269       0.895273835345110       0.230080496539815     
  0.658500000000000       0.350260149177106       0.894416518837216       0.230251801658729     
  0.659500000000000       0.350443095442141       0.893565301103122       0.230421586791417     
  0.660500000000000       0.350624157936896       0.892719665247219       0.230590004430892     
  0.661500000000000       0.350803740924714       0.891878905413823       0.230757296836739     
  0.662500000000000       0.350982346770444       0.891042117061889       0.230923766034895     
  0.663500000000000       0.351160445262247       0.890208487902527       0.231089684107653     
  0.664500000000000       0.351338378797327       0.889377434601425       0.231255245786625     
  0.665500000000000       0.351516348103569       0.888548583805353       0.231420571640426     
  0.666500000000000       0.351694571065278       0.887721478289855       0.231585818839977     
  0.667500000000000       0.351873471364597       0.886895181955690       0.231751316880693     
  0.668500000000000       0.352053128056482       0.886069177199216       0.231917205892835     
  0.669500000000000       0.352232488962301       0.885245665239257       0.232082765413822     
  0.670500000000000       0.352410434297575       0.884426911723348       0.232247194669433     
  0.671500000000000       0.352586469505273       0.883613626684307       0.232410257394763     
  0.672500000000000       0.352760191023800       0.882806294965266       0.232571814697363     
  0.673500000000000       0.352931416162597       0.882004951728424       0.232731857097599     
  0.674500000000000       0.353100289767471       0.881209292484006       0.232890479974098     
  0.675500000000000       0.353267209182981       0.880418875106604       0.233047777768322     
  0.676500000000000       0.353432817649454       0.879633019753310       0.233204002871853     
  0.677500000000000       0.353597682788451       0.878850640503538       0.233359522149839     
  0.678500000000000       0.353762152016352       0.878070824460469       0.233514646161234     
  0.679500000000000       0.353926479208600       0.877292892769909       0.233669614210909     
  0.680500000000000       0.354090854939581       0.876516154092504       0.233824634291405     
  0.681500000000000       0.354255205642717       0.875740312746649       0.233979782817064     
  0.682500000000000       0.354419194817026       0.874965524391107       0.234135027284015     
  0.683500000000000       0.354582256204973       0.874192508114664       0.234290177012254     
  0.684500000000000       0.354743759315427       0.873422342080850       0.234444836088943     
  0.685500000000000       0.354903243487621       0.872656169145383       0.234598638675980     
  0.686500000000000       0.355060620013323       0.871895141974902       0.234751079667089     
  0.687500000000000       0.355216563176470       0.871140311825915       0.234901870693969     
  0.688500000000000       0.355371957662656       0.870392032445974       0.235050873997724     
  0.689500000000000       0.355527645685087       0.869650277708551       0.235197964360608     
  0.690500000000000       0.355684468556992       0.868915091460232       0.235342806941037     
  0.691500000000000       0.355845827706359       0.868186788253243       0.235485795125734     
  0.692500000000000       0.356019899701563       0.867456562784099       0.235630501029918     
  0.693500000000000       0.356209912731051       0.866719267098833       0.235779011605400     
  0.694500000000000       0.356399505206377       0.865987690276538       0.235923569364931     
  0.695500000000000       0.356574635697768       0.865268911103107       0.236064606573656     
  0.696500000000000       0.356728804378443       0.864550243814934       0.236206329918989     
  0.697500000000000       0.356853724397681       0.863829906999246       0.236349370738705     
  0.698500000000000       0.356944528480548       0.863106052687405       0.236494556603321     
  0.699500000000000       0.357000478666271       0.862378875584442       0.236641896782638     
  0.700500000000000       0.357026020029524       0.861651113335261       0.236790509601507     
  0.701500000000000       0.357032452035519       0.860927703439108       0.236938690046081     
  0.702500000000000       0.357024880107084       0.860215929490323       0.237081687256411     
  0.703500000000000       0.356994000653764       0.859518884519822       0.237219234415282     
  0.704500000000000       0.356927117711061       0.858828226229905       0.237355382162212     
  0.705500000000000       0.356810254368872       0.858138020660808       0.237492091722417     
  0.706500000000000       0.356625064327262       0.857449530856525       0.237628546260037     
  0.707500000000000       0.356338565134333       0.856748674500683       0.237767182507426     
  0.708500000000000       0.355889910893250       0.856034804902476       0.237910713312199     
  0.709500000000000       0.355207403088069       0.855332155681711       0.238052226470415     
  0.710500000000000       0.354222494448212       0.854645358755054       0.238188303615174     
  0.711500000000000       0.352856495851674       0.853962984657934       0.238322744432046     
  0.712500000000000       0.351010000193035       0.853283646884582       0.238456118881653     
  0.713500000000000       0.348563520553246       0.852611331947693       0.238586387145376     
  0.714500000000000       0.345383021508733       0.851946073210422       0.238713760422465     
  0.715500000000000       0.341319777474199       0.851281630452538       0.238839882581507     
  0.716500000000000       0.336210623107647       0.850613352043768       0.238966042107624     
  0.717500000000000       0.329883785956805       0.849941038269334       0.239091943091059     
  0.718500000000000       0.322166819549697       0.849266694257134       0.239216177612142     
  0.719500000000000       0.312899910763449       0.848589838235508       0.239338667919618     
  0.720500000000000       0.302145936170878       0.847934931754561       0.239448980179400     
  0.721500000000000       0.291068946466420       0.847298378748267       0.239551307254355     
  0.722500000000000       0.281020350961210       0.846651539826094       0.239653069798656     
  0.723500000000000       0.272096643554261       0.846006630440602       0.239751471390782     
  0.724500000000000       0.264271844536598       0.845364764305288       0.239846307302202     
  0.725500000000000       0.257491568963023       0.844724845538195       0.239938401876736     
  0.726500000000000       0.251682865462007       0.844084818905213       0.240028403212867     
  0.727500000000000       0.246761287398165       0.843444489846676       0.240116955194072     
  0.728500000000000       0.242636283625178       0.842803211860430       0.240204570751207     
  0.729500000000000       0.239215621324307       0.842161331775789       0.240291290257994     
  0.730500000000000       0.236408964313381       0.841520212366448       0.240376918464734     
  0.731500000000000       0.234130729058015       0.840880824679131       0.240461453208131     
  0.732500000000000       0.232301629444020       0.840244656441278       0.240544703159165     
  0.733500000000000       0.230849976776350       0.839613263972356       0.240626341142160     
  0.734500000000000       0.229712453363087       0.838986784975917       0.240706444026437     
  0.735500000000000       0.228833672622540       0.838365684759657       0.240785038455393     
  0.736500000000000       0.228165618715321       0.837751213304325       0.240861904432387     
  0.737500000000000       0.227667363506348       0.837140668713974       0.240937826308534     
  0.738500000000000       0.227303632142843       0.836534350282146       0.241012663997015     
  0.739500000000000       0.227045821571655       0.835936076937842       0.241086309808314     
  0.740500000000000       0.226869053871830       0.835338706005467       0.241159414002970     
  0.741500000000000       0.226750894206981       0.834735876396121       0.241233559526820     
  0.742500000000000       0.226675325309384       0.834130860589937       0.241309148921857     
  0.743500000000000       0.226631951892561       0.833525511639434       0.241385143865520     
  0.744500000000000       0.226610955532271       0.832920414349345       0.241461121201149     
  0.745500000000000       0.226603689177670       0.832320639627309       0.241535951707793     
  0.746500000000000       0.226605045203771       0.831731439578923       0.241607436024683     
  0.747500000000000       0.226620410621234       0.831148816601167       0.241678242464829     
  0.748500000000000       0.226660601713619       0.830559515454852       0.241751377268993     
  0.749500000000000       0.226728985274146       0.829963576090612       0.241827117221584     
  0.750500000000000       0.226824597963189       0.829360047734882       0.241906272391305     
  0.751500000000000       0.226931033707003       0.828763366163127       0.241982280941993     
  0.752500000000000       0.227031246304238       0.828184582906331       0.242053600799596     
  0.753500000000000       0.227124418417857       0.827608925548641       0.242125059875635     
  0.754500000000000       0.227212504294441       0.827032133380428       0.242197020470858     
  0.755500000000000       0.227296829332770       0.826456977273291       0.242268965280937     
  0.756500000000000       0.227378464611395       0.825882538281660       0.242340931137090     
  0.757500000000000       0.227458073530160       0.825309067425658       0.242412950321677     
  0.758500000000000       0.227535922292416       0.824736926510214       0.242484959966703     
  0.759500000000000       0.227611993008667       0.824166475897995       0.242556731584485     
  0.760500000000000       0.227686290574189       0.823598819708842       0.242628081411471     
  0.761500000000000       0.227758881079786       0.823034037418013       0.242698946699498     
  0.762500000000000       0.227829962024712       0.822471999484984       0.242769360606405     
  0.763500000000000       0.227899853971815       0.821912384389162       0.242839438622195     
  0.764500000000000       0.227968956073479       0.821354759597015       0.242909320540212     
  0.765500000000000       0.228037656435979       0.820798871926661       0.242979083339393     
  0.766500000000000       0.228106252495667       0.820244270897233       0.243048821765529     
  0.767500000000000       0.228174944774955       0.819690349615395       0.243118695703010     
  0.768500000000000       0.228243909047862       0.819136536555202       0.243188866191196     
  0.769500000000000       0.228313156584804       0.818583457961288       0.243259161866395     
  0.770500000000000       0.228382582074018       0.818033409678575       0.243328985277419     
  0.771500000000000       0.228452184043944       0.817487978782491       0.243397852070413     
  0.772500000000000       0.228522325700184       0.816947150520225       0.243465863611728     
  0.773500000000000       0.228592718111701       0.816410584958519       0.243532921858208     
  0.774500000000000       0.228662590886729       0.815878204959642       0.243599109201879     
  0.775500000000000       0.228731691470291       0.815349085543201       0.243664641370235     
  0.776500000000000       0.228799970779596       0.814822372930038       0.243729807306642     
  0.777500000000000       0.228867493752796       0.814297062522921       0.243794897831587     
  0.778500000000000       0.228934419090296       0.813772502268284       0.243860081796015     
  0.779500000000000       0.229000977823922       0.813248227137668       0.243925469446798     
  0.780500000000000       0.229067401490157       0.812723885568281       0.243991185311141     
  0.781500000000000       0.229133855962272       0.812199081894306       0.244057387295218     
  0.782500000000000       0.229200525787255       0.811673147560597       0.244124303245258     
  0.783500000000000       0.229267684262650       0.811145142104176       0.244192176336130     
  0.784500000000000       0.229334911825771       0.810616998560416       0.244260398686442     
  0.785500000000000       0.229401355084075       0.810093037248548       0.244327793490208     
  0.786500000000000       0.229466743403873       0.809574835547179       0.244393864641018     
  0.787500000000000       0.229531118398848       0.809061909479013       0.244458760308793     
  0.788500000000000       0.229594604857141       0.808553442879484       0.244522727372953     
  0.789500000000000       0.229657376449673       0.808048516611527       0.244586046905202     
  0.790500000000000       0.229719615155366       0.807546237123810       0.244648964001281     
  0.791500000000000       0.229781503011511       0.807045846534911       0.244711666664057     
